state,county,year,claim_amount,claim_count
OH,39035.0,2020,3518237.16,78
OH,39035.0,2021,79272.0,7
OH,39035.0,2022,0.0,5
OH,39035.0,2023,1132378.88,11
OH,39035.0,2024,510393.05,7
OH,39035.0,2025,0.0,1
OH,39037.0,1982,0.0,1
OH,39037.0,1987,434.85,2
OH,39037.0,1989,9449.22,5
OH,39037.0,1990,27611.800000000003,1
OH,39037.0,1993,5303.44,1
OH,39037.0,1997,9856.9,2
OH,39037.0,2002,0.0,1
OH,39037.0,2003,30944.649999999998,2
OH,39037.0,2005,7579.39,3
OH,39037.0,2008,18047.98,1
OH,39037.0,2013,14238.2,4
OH,39037.0,2014,0.0,1
OH,39037.0,2015,57714.060000000005,3
OH,39037.0,2017,22351.23,3
OH,39037.0,2018,4052.49,1
OH,39037.0,2021,30000.0,3
OH,39039.0,1978,54471.65,24
OH,39039.0,1979,494.0,1
OH,39039.0,1980,0.0,1
OH,39039.0,1981,99021.98,22
OH,39039.0,1982,652639.74,63
OH,39039.0,1984,0.0,1
OH,39039.0,1985,240347.96,62
OH,39039.0,1986,0.0,3
OH,39039.0,1990,77284.39,26
OH,39039.0,1991,0.0,1
OH,39039.0,1993,392.0,1
OH,39039.0,1995,2074.36,1
OH,39039.0,1997,10474.96,3
OH,39039.0,1998,51396.759999999995,4
OH,39039.0,1999,29916.14,3
OH,39039.0,2003,8274.14,2
OH,39039.0,2005,227297.09,20
OH,39039.0,2007,0.0,1
OH,39039.0,2008,571854.15,46
OH,39039.0,2009,145341.68,16
OH,39039.0,2010,0.0,2
OH,39039.0,2011,161436.12,18
OH,39039.0,2013,1840.58,1
OH,39039.0,2015,111616.87000000001,7
OH,39039.0,2018,0.0,1
OH,39041.0,1978,998.09,2
OH,39041.0,1979,3398.95,4
OH,39041.0,1980,36260.97,7
OH,39041.0,1981,962.0,1
OH,39041.0,1987,34366.41,4
OH,39041.0,1989,0.0,2
OH,39041.0,1990,65221.770000000004,8
OH,39041.0,1991,8479.39,1
OH,39041.0,1995,0.0,1
OH,39041.0,1997,45610.36,4
OH,39041.0,1998,0.0,1
OH,39041.0,2000,0.0,1
OH,39041.0,2002,1046.68,1
OH,39041.0,2003,0.0,1
OH,39041.0,2004,23113.13,5
OH,39041.0,2005,326311.34,9
OH,39041.0,2007,15192.98,5
OH,39041.0,2008,17910.45,3
OH,39041.0,2009,0.0,1
OH,39041.0,2011,16700.48,4
OH,39041.0,2012,0.0,1
OH,39041.0,2013,48866.27,5
OH,39041.0,2014,446.58,1
OH,39041.0,2015,51796.14,4
OH,39041.0,2016,60425.89,8
OH,39041.0,2017,18381.16,3
OH,39041.0,2019,17484.87,2
OH,39041.0,2020,198806.5,9
OH,39041.0,2021,3461.18,1
OH,39041.0,2023,0.0,1
OH,39043.0,1978,34255.54,25
OH,39043.0,1979,68841.74,60
OH,39043.0,1980,32524.91,28
OH,39043.0,1981,4353.41,9
OH,39043.0,1982,824438.28,157
OH,39043.0,1983,6359.95,14
OH,39043.0,1984,97198.93,57
OH,39043.0,1985,2643466.0,178
OH,39043.0,1986,5007.68,10
OH,39043.0,1987,299920.31,106
OH,39043.0,1988,0.0,1
OH,39043.0,1989,500.0,1
OH,39043.0,1990,550.0,1
OH,39043.0,1991,2841.1099999999997,3
OH,39043.0,1992,0.0,2
OH,39043.0,1993,0.0,4
OH,39043.0,1994,288384.14999999997,33
OH,39043.0,1995,44147.57,7
OH,39043.0,1996,312328.43,50
OH,39043.0,1997,60748.41,16
OH,39043.0,1998,696803.01,85
OH,39043.0,1999,9033.439999999999,3
OH,39043.0,2000,28729.89,2
OH,39043.0,2001,0.0,1
OH,39043.0,2002,1367.0,1
OH,39043.0,2005,46835.91,7
OH,39043.0,2006,891459.98,63
OH,39043.0,2007,15866.990000000002,8
OH,39043.0,2008,2194.16,3
OH,39043.0,2009,6849.41,2
OH,39043.0,2010,7638.13,2
OH,39043.0,2011,228767.08000000002,21
OH,39043.0,2012,5815.96,6
OH,39043.0,2013,71101.47,11
OH,39043.0,2014,154679.15,16
OH,39043.0,2015,122466.81999999999,15
OH,39043.0,2017,732.37,2
OH,39043.0,2018,407761.08,19
OH,39043.0,2019,225681.15,24
OH,39043.0,2020,54720.54,6
OH,39043.0,2021,261864.97999999998,19
OH,39043.0,2022,936.87,2
OH,39043.0,2023,364428.6,23
OH,39045.0,1979,1633.03,8
OH,39045.0,1980,2089.2400000000002,4
OH,39045.0,1981,66225.37000000001,19
OH,39045.0,1982,16202.99,3
OH,39045.0,1983,0.0,2
OH,39045.0,1984,1184.43,1
OH,39045.0,1985,12789.619999999999,9
OH,39045.0,1986,1300.46,2
OH,39045.0,1989,0.0,2
OH,39045.0,1990,28436.67,15
OH,39045.0,1991,0.0,1
OH,39045.0,1992,27955.82,9
OH,39045.0,1993,257.37,1
OH,39045.0,1994,0.0,2
OH,39045.0,1995,0.0,2
OH,39045.0,1996,69409.26,18
OH,39045.0,1997,46266.520000000004,22
OH,39045.0,1998,0.0,1
OH,39045.0,1999,14195.49,3
OH,39045.0,2000,0.0,2
OH,39045.0,2001,0.0,1
OH,39045.0,2002,0.0,1
OH,39045.0,2004,96348.95999999999,14
OH,39045.0,2005,49216.63,24
OH,39045.0,2006,8598.22,1
OH,39045.0,2007,1187.64,4
OH,39045.0,2008,1205534.46,35
OH,39045.0,2009,23734.75,3
OH,39045.0,2011,39610.66,10
OH,39045.0,2012,21026.19,4
OH,39045.0,2013,102893.1,4
OH,39045.0,2014,11948.240000000002,2
OH,39045.0,2015,2197.13,3
OH,39045.0,2016,0.0,1
OH,39045.0,2017,159268.50999999998,18
OH,39045.0,2018,316662.48,20
OH,39045.0,2019,11.36,7
OH,39045.0,2020,384568.78,11
OH,39045.0,2021,0.0,1
OH,39045.0,2022,0.0,2
OH,39045.0,2024,47767.21,3
OH,39047.0,1978,0.0,1
OH,39047.0,1979,124.0,2
OH,39047.0,1981,0.0,1
OH,39047.0,1985,466.05,1
OH,39047.0,1989,0.0,1
OH,39047.0,1996,0.0,1
OH,39047.0,1998,0.0,1
OH,39047.0,2004,11655.28,2
OH,39047.0,2005,2005.18,2
OH,39047.0,2006,0.0,1
OH,39047.0,2017,0.0,3
OH,39047.0,2019,0.0,1
OH,39047.0,2020,5975.610000000001,2
OH,39047.0,2022,3819.66,1
OH,39049.0,1978,14351.83,18
OH,39049.0,1979,696921.84,292
OH,39049.0,1980,62826.03,41
OH,39049.0,1981,240654.6,93
OH,39049.0,1982,72477.77,15
OH,39049.0,1983,166.4,1
OH,39049.0,1984,0.0,3
OH,39049.0,1985,16552.33,6
OH,39049.0,1986,23284.18,13
OH,39049.0,1987,815.19,2
OH,39049.0,1988,22142.0,9
OH,39049.0,1989,99899.1,38
OH,39049.0,1990,511814.04,57
OH,39049.0,1991,0.0,3
OH,39049.0,1992,511007.58999999997,68
OH,39049.0,1993,106491.60999999999,12
OH,39049.0,1994,1528.02,3
OH,39049.0,1995,532051.35,53
OH,39049.0,1996,3595.62,9
OH,39049.0,1997,164372.8,21
OH,39049.0,1998,239567.62,45
OH,39049.0,1999,0.0,1
OH,39049.0,2000,1562.98,5
OH,39049.0,2001,12834.24,6
OH,39049.0,2002,29356.16,10
OH,39049.0,2003,239605.74,42
OH,39049.0,2004,338708.08,69
OH,39049.0,2005,608568.81,56
OH,39049.0,2006,4944.6,5
OH,39049.0,2007,986.12,4
OH,39049.0,2008,155973.7,18
OH,39049.0,2009,589.6,1
OH,39049.0,2010,0.0,4
OH,39049.0,2011,57537.58,12
OH,39049.0,2012,7203.93,5
OH,39049.0,2013,66852.23,8
OH,39049.0,2014,217664.19999999998,14
OH,39049.0,2015,157533.84,22
OH,39049.0,2016,177869.93,17
OH,39049.0,2017,151557.89,17
OH,39049.0,2018,122829.56,9
OH,39049.0,2019,20825.37,7
OH,39049.0,2020,1673219.17,131
OH,39049.0,2021,215711.35,17
OH,39049.0,2022,184171.34,36
OH,39049.0,2023,28217.969999999998,7
OH,39049.0,2024,48284.270000000004,3
OH,39051.0,1981,5556.0,1
OH,39051.0,1996,9989.32,2
OH,39051.0,1998,0.0,2
OH,39051.0,1999,6999.91,2
OH,39051.0,2001,0.0,2
OH,39051.0,2002,2036.38,1
OH,39051.0,2006,16228.0,2
OH,39051.0,2007,14022.84,3
OH,39051.0,2008,3786.24,3
OH,39051.0,2009,26661.86,4
OH,39051.0,2011,5555.3,1
OH,39051.0,2013,2772.33,2
OH,39051.0,2014,4423.65,1
OH,39051.0,2015,39862.22,3
OH,39051.0,2018,0.0,1
OH,39051.0,2019,0.0,1
OH,39051.0,2020,11324.45,1
OH,39051.0,2021,2838.98,1
OH,39053.0,1978,2821.0,8
OH,39053.0,1979,192560.31,22
OH,39053.0,1980,19996.870000000003,13
OH,39053.0,1981,2343.2,3
OH,39053.0,1989,5315.89,2
OH,39053.0,1990,0.0,1
OH,39053.0,1992,0.0,1
OH,39053.0,1994,21696.69,10
OH,39053.0,1995,0.0,1
OH,39053.0,1996,30356.739999999998,2
OH,39053.0,1997,311221.95,23
OH,39053.0,1998,122306.47,14
OH,39053.0,2000,107682.65,11
OH,39053.0,2001,27087.35,4
OH,39053.0,2002,13749.05,3
OH,39053.0,2003,61029.79,9
OH,39053.0,2004,102357.33,8
OH,39053.0,2005,16725.86,3
OH,39053.0,2008,13826.93,3
OH,39053.0,2009,1431.79,2
OH,39053.0,2010,36821.11,3
OH,39053.0,2011,9268.77,4
OH,39053.0,2012,70288.78,4
OH,39053.0,2014,133858.46,6
OH,39053.0,2015,267396.48,8
OH,39053.0,2018,20573.68,2
OH,39053.0,2019,0.0,1
OH,39053.0,2023,8335.33,2
OH,39053.0,2024,27481.22,1
OH,39053.0,2025,0.0,1
OH,39055.0,1978,0.0,2
OH,39055.0,1979,1202.3600000000001,2
OH,39055.0,1980,0.0,1
OH,39055.0,1981,534.7,2
OH,39055.0,1982,0.0,3
OH,39055.0,1985,61.4,3
OH,39055.0,1986,15109.630000000001,2
OH,39055.0,1987,4472.97,1
OH,39055.0,1989,47137.61,5
OH,39055.0,1990,280.0,2
OH,39055.0,1994,151631.19,10
OH,39055.0,1996,1006.62,3
OH,39055.0,1998,26915.52,5
OH,39055.0,2003,18547.91,1
OH,39055.0,2004,5157.0,2
OH,39055.0,2006,0.0,1
OH,39055.0,2007,4421.219999999999,2
OH,39055.0,2008,0.0,1
OH,39055.0,2009,4374.77,1
OH,39055.0,2010,188435.38,3
OH,39055.0,2011,36293.11,5
OH,39055.0,2012,15259.560000000001,2
OH,39055.0,2015,211952.55000000002,2
OH,39055.0,2017,3576.78,1
OH,39055.0,2020,339264.27,4
OH,39055.0,2021,417414.46,6
OH,39057.0,1978,0.0,1
OH,39057.0,1979,34713.13,8
OH,39057.0,1980,41098.35,11
OH,39057.0,1981,30756.93,13
OH,39057.0,1982,1947.56,2
OH,39057.0,1983,2914.04,7
OH,39057.0,1987,3260.94,1
OH,39057.0,1988,0.0,2
OH,39057.0,1989,237404.99,15
OH,39057.0,1990,8835.98,2
OH,39057.0,1991,2549.6800000000003,2
OH,39057.0,1992,0.0,1
OH,39057.0,1995,0.0,3
OH,39057.0,1996,1787.23,5
OH,39057.0,1997,662.94,1
OH,39057.0,1998,15079.56,2
OH,39057.0,2001,2280.52,3
OH,39057.0,2002,17251.41,4
OH,39057.0,2004,73666.11,12
OH,39057.0,2005,4229.3,2
OH,39057.0,2008,14231.53,4
OH,39057.0,2009,0.0,1
OH,39057.0,2010,36221.47,3
OH,39057.0,2011,307085.29,11
OH,39057.0,2013,0.0,1
OH,39057.0,2014,115390.5,11
OH,39057.0,2015,6378.11,3
OH,39057.0,2016,870.06,2
OH,39057.0,2017,22810.27,3
OH,39057.0,2018,7837.89,2
OH,39057.0,2019,1670.36,2
OH,39057.0,2020,242801.31,5
OH,39057.0,2021,58914.68,3
OH,39057.0,2023,123128.66,1
OH,39059.0,1978,13570.539999999999,8
OH,39059.0,1979,283459.07,15
OH,39059.0,1980,672163.36,27
OH,39059.0,1981,29350.58,10
OH,39059.0,1985,42918.22,13
OH,39059.0,1990,56108.17,3
OH,39059.0,1994,754750.21,12
OH,39059.0,1997,2487.44,2
OH,39059.0,1998,3231979.14,96
OH,39059.0,2001,0.0,1
OH,39059.0,2004,2994676.7,155
OH,39059.0,2005,65320.41,9
OH,39059.0,2007,4137.28,1
OH,39059.0,2010,59801.67,7
OH,39059.0,2011,13049.33,2
OH,39059.0,2013,35000.0,1
OH,39059.0,2015,0.0,1
OH,39059.0,2020,15421.42,2
OH,39059.0,2021,0.0,1
OH,39059.0,2022,51100.68,3
OH,39059.0,2024,63668.630000000005,3
OH,39061.0,1978,332030.21,175
OH,39061.0,1979,580631.16,194
OH,39061.0,1980,78570.13,50
OH,39061.0,1981,55427.95,27
OH,39061.0,1982,527988.89,104
OH,39061.0,1983,32771.2,16
OH,39061.0,1984,152539.82,3
OH,39061.0,1985,275377.8,42
OH,39061.0,1986,4167.4400000000005,7
OH,39061.0,1987,8114.01,7
OH,39061.0,1988,2500.0,3
OH,39061.0,1989,13994.759999999998,11
OH,39061.0,1990,154073.1,31
OH,39061.0,1991,101886.9,10
OH,39061.0,1992,6584.11,7
OH,39061.0,1993,212999.99,39
OH,39061.0,1994,112508.58,21
OH,39061.0,1995,54355.81,13
OH,39061.0,1996,582977.15,75
OH,39061.0,1997,6880149.98,238
OH,39061.0,1998,650865.18,60
OH,39061.0,2000,275915.76,21
OH,39061.0,2001,2239395.9299999997,82
OH,39061.0,2002,9715.300000000001,3
OH,39061.0,2003,1780157.81,61
OH,39061.0,2004,265944.49,26
OH,39061.0,2005,498302.38,37
OH,39061.0,2006,1180.3,2
OH,39061.0,2007,0.0,3
OH,39061.0,2008,982309.6499999999,50
OH,39061.0,2009,1383.87,3
OH,39061.0,2010,359387.47000000003,31
OH,39061.0,2011,805262.63,45
OH,39061.0,2012,1115998.45,31
OH,39061.0,2013,250493.50999999998,11
OH,39061.0,2014,6976.25,9
OH,39061.0,2015,1426640.33,32
OH,39061.0,2016,74145.37999999999,8
OH,39061.0,2017,418271.02,36
OH,39061.0,2018,4321643.25,117
OH,39061.0,2019,798737.24,17
OH,39061.0,2020,755835.7,21
OH,39061.0,2021,932003.33,25
OH,39061.0,2022,94790.98999999999,10
OH,39061.0,2023,7689.630000000001,2
OH,39061.0,2024,384527.25,9
OH,39061.0,2025,0.0,3
OH,39063.0,1978,1113.82,2
OH,39063.0,1979,2220.86,3
OH,39063.0,1980,0.0,1
OH,39063.0,1981,1619143.92,203
OH,39063.0,1982,4686.0,5
OH,39063.0,1984,161.0,2
OH,39063.0,1988,0.0,1
OH,39063.0,1989,0.0,1
OH,39063.0,1990,353934.54,88
OH,39063.0,1991,0.0,1
OH,39063.0,1992,20593.41,3
OH,39063.0,1994,22396.34,1
OH,39063.0,1996,0.0,1
OH,39063.0,1997,1441596.81,163
OH,39063.0,1998,1343.0,2
OH,39063.0,2002,1783.37,3
OH,39063.0,2003,29831.41,5
OH,39063.0,2005,25158.559999999998,3
OH,39063.0,2006,656998.15,48
OH,39063.0,2007,27131309.4,910
OH,39063.0,2008,2120504.41,198
OH,39063.0,2009,374247.17,48
OH,39063.0,2010,0.0,1
OH,39063.0,2011,2765143.63,204
OH,39063.0,2013,441131.19,30
OH,39063.0,2014,0.0,1
OH,39063.0,2016,0.0,1
OH,39063.0,2017,1437845.36,102
OH,39063.0,2019,51284.44,11
OH,39063.0,2021,0.0,1
OH,39063.0,2024,0.0,1
OH,39065.0,1981,9861.0,1
OH,39065.0,2006,20841.22,1
OH,39065.0,2008,28922.86,4
OH,39065.0,2011,155210.49,7
OH,39065.0,2013,35259.6,2
OH,39065.0,2018,55751.74,1
OH,39065.0,2019,23669.269999999997,1
OH,39067.0,1978,2272.74,1
OH,39067.0,1979,17134.809999999998,6
OH,39067.0,1980,71548.17,19
OH,39067.0,1981,16665.38,10
OH,39067.0,1983,13235.26,1
OH,39067.0,1985,1501.28,3
OH,39067.0,1994,1473.95,1
OH,39067.0,1996,0.0,2
OH,39067.0,1998,4864.69,1
OH,39067.0,2004,227680.6,30
OH,39067.0,2005,29688.97,3
OH,39067.0,2007,0.0,1
OH,39067.0,2014,28232.78,4
OH,39067.0,2020,17335.72,2
OH,39067.0,2022,95789.01000000001,5
OH,39067.0,2023,0.0,1
OH,39069.0,1978,61639.25,19
OH,39069.0,1981,7807.21,8
OH,39069.0,1982,209393.41,26
OH,39069.0,1984,0.0,1
OH,39069.0,1985,41659.49,17
OH,39069.0,1990,19150.88,6
OH,39069.0,1991,29147.329999999998,4
OH,39069.0,1994,2484.4,1
OH,39069.0,1997,22402.11,3
OH,39069.0,1998,5454.4,2
OH,39069.0,1999,31525.809999999998,5
OH,39069.0,2000,208797.31,4
OH,39069.0,2001,6595.73,4
OH,39069.0,2003,54791.02,3
OH,39069.0,2005,76671.11,9
OH,39069.0,2008,216326.85,11
OH,39069.0,2009,92486.65,14
OH,39069.0,2011,35805.59,11
OH,39069.0,2014,114472.51,6
OH,39069.0,2015,109602.57,8
OH,39069.0,2017,0.0,1
OH,39071.0,1994,9792.37,1
OH,39071.0,1995,2200.0,1
OH,39073.0,1980,2091.26,2
OH,39073.0,1981,2193.0,1
OH,39073.0,1983,773.0,1
OH,39073.0,1985,3271.7700000000004,1
OH,39073.0,1989,484.59,1
OH,39073.0,1990,50740.76,9
OH,39073.0,1991,2187.55,2
OH,39073.0,1992,2634.07,3
OH,39073.0,1994,16321.630000000001,4
OH,39073.0,1996,221.06,1
OH,39073.0,1997,533978.66,26
OH,39073.0,1998,5597.950000000001,5
OH,39073.0,2000,918.55,3
OH,39073.0,2001,50278.53999999999,4
OH,39073.0,2002,36851.06,9
OH,39073.0,2003,3812.77,2
OH,39073.0,2004,218143.75,30
OH,39073.0,2005,83000.31,12
OH,39073.0,2008,8641.73,3
OH,39073.0,2011,9815.78,2
OH,39073.0,2013,0.0,1
OH,39073.0,2014,37243.71,1
OH,39073.0,2017,24150.14,5
OH,39073.0,2018,840662.04,25
OH,39073.0,2019,29501.98,1
OH,39073.0,2022,135467.08,1
OH,39075.0,1978,542.4100000000001,2
OH,39075.0,1979,64214.5,49
OH,39075.0,1980,0.0,1
OH,39075.0,1981,24418.48,12
OH,39075.0,1985,3159.41,1
OH,39075.0,1986,10665.130000000001,2
OH,39075.0,1990,8424.119999999999,2
OH,39075.0,2002,7487.57,2
OH,39075.0,2003,1612.98,1
OH,39075.0,2004,13068.240000000002,3
OH,39075.0,2005,66906.7,11
OH,39075.0,2006,144720.89,4
OH,39075.0,2007,52952.94,4
OH,39075.0,2008,998.3,2
OH,39075.0,2011,174104.33,14
OH,39075.0,2013,0.0,1
OH,39075.0,2014,74002.44,5
OH,39075.0,2017,2039.93,1
OH,39075.0,2018,2722.0,1
OH,39075.0,2019,0.0,1
OH,39075.0,2022,4978.54,1
OH,39077.0,1978,324.0,3
OH,39077.0,1980,280.09,1
OH,39077.0,1981,1849.85,2
OH,39077.0,1982,3085.65,4
OH,39077.0,1985,48.4,1
OH,39077.0,1986,0.0,1
OH,39077.0,1987,410.0,2
OH,39077.0,1989,13930.6,1
OH,39077.0,1990,1038.42,2
OH,39077.0,1992,0.0,1
OH,39077.0,1997,2909.67,1
OH,39077.0,1998,14007.21,6
OH,39077.0,2004,6546.27,2
OH,39077.0,2006,266278.94,13
OH,39077.0,2007,192985.43,4
OH,39077.0,2008,62587.82,7
OH,39077.0,2009,0.0,2
OH,39077.0,2010,5765.36,1
OH,39077.0,2011,100389.88,7
OH,39077.0,2012,84957.13,3
OH,39077.0,2013,337.58,1
OH,39077.0,2014,17526.11,3
OH,39077.0,2019,14477.51,1
OH,39077.0,2022,0.0,1
OH,39077.0,2023,10962.13,1
OH,39079.0,1978,1821.76,1
OH,39079.0,1979,7117.25,1
OH,39079.0,1980,4890.849999999999,3
OH,39079.0,1981,0.0,1
OH,39079.0,1990,4108.3,4
OH,39079.0,1991,3730.11,1
OH,39079.0,1995,0.0,1
OH,39079.0,1997,894833.42,44
OH,39079.0,1998,234581.58,33
OH,39079.0,2000,89605.55,14
OH,39079.0,2001,46601.43,4
OH,39079.0,2002,12909.2,4
OH,39079.0,2003,49537.5,1
OH,39079.0,2004,53746.229999999996,5
OH,39079.0,2007,3466.97,1
OH,39079.0,2008,0.0,1
OH,39079.0,2011,423607.93,28
OH,39079.0,2012,470507.33999999997,17
OH,39079.0,2015,385687.75,22
OH,39079.0,2016,69217.2,1
OH,39079.0,2018,2270.64,1
OH,39079.0,2023,0.0,1
OH,39081.0,1978,0.0,2
OH,39081.0,1979,6201.33,12
OH,39081.0,1980,88659.68,30
OH,39081.0,1981,320.0,2
OH,39081.0,1985,1250.0,2
OH,39081.0,1989,0.0,1
OH,39081.0,1990,69100.02,16
OH,39081.0,1991,638.8,1
OH,39081.0,1992,0.0,2
OH,39081.0,1993,4337.25,2
OH,39081.0,1994,0.0,3
OH,39081.0,1995,425.28999999999996,1
OH,39081.0,1996,297137.81,29
OH,39081.0,1998,25000.0,2
OH,39081.0,1999,2121.13,1
OH,39081.0,2003,634.3,3
OH,39081.0,2004,2802768.41,202
OH,39081.0,2005,38393.7,13
OH,39081.0,2008,7175.0,3
OH,39081.0,2010,16659.43,2
OH,39081.0,2011,2462.28,2
OH,39081.0,2013,11840.259999999998,3
OH,39081.0,2014,281263.91,36
OH,39081.0,2017,0.0,2
OH,39081.0,2018,26634.35,7
OH,39081.0,2020,8739.77,5
OH,39081.0,2021,9048.0,1
OH,39081.0,2022,287302.9,7
OH,39081.0,2024,22133.6,4
OH,39083.0,1979,3714.45,4
OH,39083.0,1983,0.0,1
OH,39083.0,1998,63968.51,22
OH,39083.0,1999,0.0,1
OH,39083.0,2000,2328.83,2
OH,39083.0,2002,1416.11,2
OH,39083.0,2004,0.0,1
OH,39083.0,2005,23862.94,4
OH,39083.0,2008,398.92,1
OH,39083.0,2009,0.0,1
OH,39083.0,2010,7648.52,3
OH,39083.0,2011,10363.88,3
OH,39083.0,2013,6277.240000000001,2
OH,39083.0,2014,37923.8,3
OH,39083.0,2017,62205.439999999995,5
OH,39083.0,2018,5279.05,3
OH,39083.0,2019,8156.89,1
OH,39083.0,2020,13780.07,2
OH,39083.0,2021,3579.54,1
OH,39083.0,2022,12774.970000000001,3
OH,39085.0,1978,946225.09,112
OH,39085.0,1979,50871.88,41
OH,39085.0,1980,44944.439999999995,12
OH,39085.0,1981,259730.55,52
OH,39085.0,1982,21800.93,18
OH,39085.0,1983,11000.0,2
OH,39085.0,1984,18067.66,13
OH,39085.0,1985,4414.099999999999,8
OH,39085.0,1986,82983.81,15
OH,39085.0,1987,142601.26,32
OH,39085.0,1988,130280.2,6
OH,39085.0,1989,852259.34,91
OH,39085.0,1990,102271.11,10
OH,39085.0,1991,49965.0,1
OH,39085.0,1992,0.0,2
OH,39085.0,1993,169750.0,2
OH,39085.0,1994,1066580.94,77
OH,39085.0,1995,0.0,1
OH,39085.0,1996,37217.58,11
OH,39085.0,1997,25576.399999999998,5
OH,39085.0,1998,189.09,3
OH,39085.0,1999,2259.06,2
OH,39085.0,2000,0.0,1
OH,39085.0,2002,788.5,1
OH,39085.0,2003,0.0,3
