propertyState,countyCode,Year,totalPremium,totalPolicies
MI,26131.0,2018,17900,21
MI,26131.0,2019,21658,22
MI,26131.0,2020,28412,22
MI,26131.0,2021,26841,18
MI,26131.0,2022,25115,16
MI,26131.0,2023,12715,17
MI,26131.0,2024,11681,16
MI,26133.0,2015,42248,57
MI,26133.0,2016,42396,56
MI,26133.0,2017,43280,53
MI,26133.0,2018,41869,51
MI,26133.0,2019,41342,52
MI,26133.0,2020,36631,49
MI,26133.0,2021,39714,48
MI,26133.0,2022,30846,43
MI,26133.0,2023,31184,41
MI,26133.0,2024,32361,38
MI,26139.0,2015,457793,604
MI,26139.0,2016,487362,580
MI,26139.0,2017,443036,519
MI,26139.0,2018,442771,502
MI,26139.0,2019,477648,542
MI,26139.0,2020,545085,634
MI,26139.0,2021,517376,572
MI,26139.0,2022,410529,472
MI,26139.0,2023,452785,483
MI,26139.0,2024,447880,434
MI,26143.0,2015,8289,14
MI,26143.0,2016,3119,10
MI,26143.0,2017,2678,8
MI,26143.0,2018,3356,12
MI,26143.0,2019,4698,8
MI,26143.0,2020,6108,11
MI,26143.0,2021,2910,8
MI,26143.0,2022,6805,10
MI,26143.0,2023,4405,7
MI,26143.0,2024,3141,5
MI,26145.0,2015,1258760,1539
MI,26145.0,2016,1194279,1455
MI,26145.0,2017,1148867,1351
MI,26145.0,2018,1087223,1270
MI,26145.0,2019,1044063,1199
MI,26145.0,2020,1153756,1241
MI,26145.0,2021,1177991,1205
MI,26145.0,2022,789462,1154
MI,26145.0,2023,781771,1175
MI,26145.0,2024,828677,1150
MI,26147.0,2015,1255487,1748
MI,26147.0,2016,1254590,1671
MI,26147.0,2017,1244629,1644
MI,26147.0,2018,1258002,1586
MI,26147.0,2019,1386949,1652
MI,26147.0,2020,1434252,1693
MI,26147.0,2021,1378973,1559
MI,26147.0,2022,985738,1546
MI,26147.0,2023,887261,1442
MI,26147.0,2024,922800,1429
MI,26149.0,2015,147623,124
MI,26149.0,2016,133640,109
MI,26149.0,2017,136003,133
MI,26149.0,2018,103781,142
MI,26149.0,2019,118745,142
MI,26149.0,2020,125002,132
MI,26149.0,2021,144217,131
MI,26149.0,2022,135357,124
MI,26149.0,2023,112242,116
MI,26149.0,2024,122495,126
MI,26151.0,2015,23854,42
MI,26151.0,2016,28256,42
MI,26151.0,2017,22356,35
MI,26151.0,2018,17142,32
MI,26151.0,2019,17113,31
MI,26151.0,2020,17695,33
MI,26151.0,2021,21512,32
MI,26151.0,2022,18960,31
MI,26151.0,2023,22351,33
MI,26151.0,2024,21521,30
MI,26153.0,2015,686,2
MI,26153.0,2016,606,2
MI,26153.0,2017,1544,2
MI,26153.0,2018,1489,2
MI,26153.0,2019,1827,5
MI,26153.0,2020,8425,12
MI,26153.0,2021,6218,8
MI,26153.0,2022,4758,5
MI,26153.0,2023,4589,3
MI,26153.0,2024,7285,5
MI,26155.0,2015,275181,274
MI,26155.0,2016,308137,269
MI,26155.0,2017,241812,243
MI,26155.0,2018,233783,230
MI,26155.0,2019,215784,204
MI,26155.0,2020,214291,191
MI,26155.0,2021,243713,187
MI,26155.0,2022,137465,192
MI,26155.0,2023,129575,203
MI,26155.0,2024,142376,218
MI,26157.0,2015,117941,170
MI,26157.0,2016,123722,163
MI,26157.0,2017,128773,161
MI,26157.0,2018,111178,142
MI,26157.0,2019,116324,140
MI,26157.0,2020,146165,147
MI,26157.0,2021,149258,143
MI,26157.0,2022,110121,127
MI,26157.0,2023,104161,122
MI,26157.0,2024,112023,117
MI,26159.0,2015,104126,113
MI,26159.0,2016,97664,100
MI,26159.0,2017,117860,102
MI,26159.0,2018,93840,103
MI,26159.0,2019,109823,124
MI,26159.0,2020,106711,118
MI,26159.0,2021,96684,100
MI,26159.0,2022,60516,99
MI,26159.0,2023,60762,97
MI,26159.0,2024,80847,137
MI,26161.0,2015,730459,741
MI,26161.0,2016,669846,701
MI,26161.0,2017,574882,645
MI,26161.0,2018,604363,667
MI,26161.0,2019,583385,609
MI,26161.0,2020,568699,590
MI,26161.0,2021,540820,624
MI,26161.0,2022,358645,616
MI,26161.0,2023,311893,627
MI,26161.0,2024,330190,631
MI,26163.0,2015,3500870,4124
MI,26163.0,2016,3363980,3879
MI,26163.0,2017,3278144,3582
MI,26163.0,2018,3249357,3415
MI,26163.0,2019,3361887,3315
MI,26163.0,2020,3369852,3210
MI,26163.0,2021,3918069,3710
MI,26163.0,2022,2432109,3854
MI,26163.0,2023,2044103,3818
MI,26163.0,2024,2479734,4043
MI,26165.0,2015,29872,41
MI,26165.0,2016,29386,41
MI,26165.0,2017,40146,44
MI,26165.0,2018,36993,39
MI,26165.0,2019,34908,35
MI,26165.0,2020,39185,37
MI,26165.0,2021,33600,31
MI,26165.0,2022,15209,31
MI,26165.0,2023,15763,30
MI,26165.0,2024,21592,37
MN,27001.0,2015,180178,214
MN,27001.0,2016,194657,204
MN,27001.0,2017,171549,176
MN,27001.0,2018,162641,160
MN,27001.0,2019,156135,168
MN,27001.0,2020,139380,139
MN,27001.0,2021,143453,131
MN,27001.0,2022,100620,115
MN,27001.0,2023,94777,112
MN,27001.0,2024,116780,119
MN,27003.0,2015,387217,435
MN,27003.0,2016,406240,592
MN,27003.0,2017,329808,458
MN,27003.0,2018,321469,413
MN,27003.0,2019,377870,514
MN,27003.0,2020,356782,425
MN,27003.0,2021,371049,397
MN,27003.0,2022,292285,350
MN,27003.0,2023,303711,335
MN,27003.0,2024,317928,306
MN,27005.0,2015,8088,19
MN,27005.0,2016,5522,8
MN,27005.0,2017,6374,9
MN,27005.0,2018,7094,8
MN,27005.0,2019,8784,12
MN,27005.0,2020,6902,10
MN,27005.0,2021,4591,7
MN,27005.0,2022,4380,5
MN,27005.0,2023,2332,5
MN,27005.0,2024,3177,6
MN,27007.0,2015,3867,14
MN,27007.0,2016,3327,11
MN,27007.0,2017,2991,10
MN,27007.0,2018,1661,6
MN,27007.0,2019,4755,15
MN,27007.0,2020,2043,7
MN,27007.0,2021,2375,7
MN,27007.0,2022,2432,6
MN,27007.0,2023,3598,6
MN,27007.0,2024,2358,3
MN,27009.0,2015,133076,160
MN,27009.0,2016,131605,160
MN,27009.0,2017,129773,150
MN,27009.0,2018,135276,140
MN,27009.0,2019,141724,151
MN,27009.0,2020,124584,130
MN,27009.0,2021,119539,111
MN,27009.0,2022,129072,126
MN,27009.0,2023,128130,118
MN,27009.0,2024,122879,107
MN,27011.0,2015,38255,53
MN,27011.0,2016,33099,46
MN,27011.0,2017,33281,43
MN,27011.0,2018,34346,39
MN,27011.0,2019,46364,59
MN,27011.0,2020,31479,36
MN,27011.0,2021,23690,31
MN,27011.0,2022,24913,35
MN,27011.0,2023,23986,37
MN,27011.0,2024,28778,37
MN,27013.0,2015,63616,91
MN,27013.0,2016,59623,87
MN,27013.0,2017,55172,89
MN,27013.0,2018,53873,85
MN,27013.0,2019,164894,252
MN,27013.0,2020,99458,122
MN,27013.0,2021,75315,94
MN,27013.0,2022,57401,74
MN,27013.0,2023,59548,70
MN,27013.0,2024,84428,80
MN,27015.0,2015,29049,43
MN,27015.0,2016,31937,39
MN,27015.0,2017,39459,45
MN,27015.0,2018,40061,40
MN,27015.0,2019,64225,69
MN,27015.0,2020,59870,56
MN,27015.0,2021,61718,47
MN,27015.0,2022,40460,40
MN,27015.0,2023,33214,39
MN,27015.0,2024,43617,40
MN,27017.0,2015,49634,63
MN,27017.0,2016,45857,68
MN,27017.0,2017,46023,62
MN,27017.0,2018,50251,63
MN,27017.0,2019,54826,76
MN,27017.0,2020,54175,67
MN,27017.0,2021,61418,64
MN,27017.0,2022,58054,57
MN,27017.0,2023,63324,56
MN,27017.0,2024,67876,53
MN,27019.0,2015,125969,159
MN,27019.0,2016,121007,142
MN,27019.0,2017,116501,138
MN,27019.0,2018,112263,139
MN,27019.0,2019,127461,194
MN,27019.0,2020,105816,132
MN,27019.0,2021,99518,117
MN,27019.0,2022,84736,119
MN,27019.0,2023,82082,121
MN,27019.0,2024,82065,108
MN,27021.0,2015,6976,21
MN,27021.0,2016,5175,17
MN,27021.0,2017,4952,15
MN,27021.0,2018,3972,12
MN,27021.0,2019,5252,15
MN,27021.0,2020,5428,15
MN,27021.0,2021,4552,11
MN,27021.0,2022,6148,12
MN,27021.0,2023,6628,12
MN,27021.0,2024,5802,9
MN,27023.0,2015,32506,23
MN,27023.0,2016,30981,22
MN,27023.0,2017,31540,21
MN,27023.0,2018,32028,21
MN,27023.0,2019,42924,36
MN,27023.0,2020,38315,28
MN,27023.0,2021,37361,20
MN,27023.0,2022,48204,21
MN,27023.0,2023,60706,26
MN,27023.0,2024,63904,22
MN,27025.0,2015,36817,59
MN,27025.0,2016,44652,63
MN,27025.0,2017,40178,61
MN,27025.0,2018,43922,57
MN,27025.0,2019,67405,92
MN,27025.0,2020,50730,68
MN,27025.0,2021,45997,57
MN,27025.0,2022,41067,54
MN,27025.0,2023,39059,52
MN,27025.0,2024,43281,53
MN,27027.0,2015,469894,838
MN,27027.0,2016,352748,656
MN,27027.0,2017,296842,540
MN,27027.0,2018,273221,482
MN,27027.0,2019,297332,518
MN,27027.0,2020,387412,687
MN,27027.0,2021,270537,364
MN,27027.0,2022,270834,325
MN,27027.0,2023,282397,308
MN,27027.0,2024,263629,255
MN,27029.0,2015,657,2
MN,27029.0,2016,1326,4
MN,27029.0,2017,869,3
MN,27029.0,2018,869,3
MN,27029.0,2019,1224,4
MN,27029.0,2020,772,2
MN,27029.0,2021,863,2
MN,27029.0,2022,1013,2
MN,27029.0,2023,1197,2
MN,27031.0,2015,8723,17
MN,27031.0,2016,8485,16
MN,27031.0,2017,8675,16
MN,27031.0,2018,7468,18
MN,27031.0,2019,8828,19
MN,27031.0,2020,6073,16
MN,27031.0,2021,6004,14
MN,27031.0,2022,6906,14
MN,27031.0,2023,8879,15
MN,27031.0,2024,11404,14
MN,27033.0,2015,65333,68
MN,27033.0,2016,60762,68
MN,27033.0,2017,67828,65
MN,27033.0,2018,62365,60
MN,27033.0,2019,68920,63
MN,27033.0,2020,67076,57
MN,27033.0,2021,73746,53
MN,27033.0,2022,57931,45
MN,27033.0,2023,53139,40
MN,27033.0,2024,124883,69
MN,27035.0,2015,109249,107
MN,27035.0,2016,90701,93
MN,27035.0,2017,143026,230
MN,27035.0,2018,99214,183
MN,27035.0,2019,100473,176
MN,27035.0,2020,87724,147
MN,27035.0,2021,96386,134
MN,27035.0,2022,91155,132
MN,27035.0,2023,86542,113
MN,27035.0,2024,92423,104
MN,27037.0,2015,226003,341
MN,27037.0,2016,232738,319
MN,27037.0,2017,243565,303
MN,27037.0,2018,236010,284
MN,27037.0,2019,300367,400
MN,27037.0,2020,248950,308
MN,27037.0,2021,284484,283
MN,27037.0,2022,268499,257
MN,27037.0,2023,165704,238
MN,27037.0,2024,170564,222
MN,27039.0,2015,33489,47
MN,27039.0,2016,31197,40
MN,27039.0,2017,30577,36
MN,27039.0,2018,29703,34
MN,27039.0,2019,42011,56
MN,27039.0,2020,43640,44
MN,27039.0,2021,42787,38
MN,27039.0,2022,40133,37
MN,27039.0,2023,39640,36
MN,27039.0,2024,43307,37
MN,27041.0,2015,5532,15
MN,27041.0,2016,2863,10
MN,27041.0,2017,3144,10
MN,27041.0,2018,3382,10
MN,27041.0,2019,7393,19
MN,27041.0,2020,5019,11
MN,27041.0,2021,6229,11
MN,27041.0,2022,7182,12
MN,27041.0,2023,9370,13
MN,27041.0,2024,8630,13
MN,27043.0,2015,6744,12
MN,27043.0,2016,8611,14
MN,27043.0,2017,12597,14
MN,27043.0,2018,13633,13
MN,27043.0,2019,18180,18
MN,27043.0,2020,10645,13
MN,27043.0,2021,9759,11
MN,27043.0,2022,8554,10
MN,27043.0,2023,9362,9
MN,27043.0,2024,8908,8
MN,27045.0,2015,156110,172
MN,27045.0,2016,153994,164
MN,27045.0,2017,154934,163
MN,27045.0,2018,147243,151
MN,27045.0,2019,210969,200
MN,27045.0,2020,188533,168
MN,27045.0,2021,209634,162
MN,27045.0,2022,204435,141
MN,27045.0,2023,211187,128
MN,27045.0,2024,212256,114
MN,27047.0,2015,17629,29
MN,27047.0,2016,22407,31
MN,27047.0,2017,16437,28
MN,27047.0,2018,18150,30
MN,27047.0,2019,24898,43
MN,27047.0,2020,17085,29
MN,27047.0,2021,11459,24
MN,27047.0,2022,15201,27
MN,27047.0,2023,15374,23
MN,27047.0,2024,17678,19
MN,27049.0,2015,133141,175
MN,27049.0,2016,130122,170
MN,27049.0,2017,142204,166
MN,27049.0,2018,123718,154
MN,27049.0,2019,162680,197
MN,27049.0,2020,175485,173
MN,27049.0,2021,165097,151
MN,27049.0,2022,145354,142
MN,27049.0,2023,131927,145
MN,27049.0,2024,138257,138
MN,27051.0,2015,390,1
MN,27051.0,2019,933,2
MN,27051.0,2020,526,1
MN,27051.0,2022,1975,1
MN,27051.0,2023,2086,2
MN,27051.0,2024,2573,2
MN,27053.0,2015,1286127,1517
MN,27053.0,2016,1363344,1524
MN,27053.0,2017,1171349,1476
MN,27053.0,2018,1100777,1403
MN,27053.0,2019,1219366,1684
MN,27053.0,2020,1098648,1390
MN,27053.0,2021,1053159,1274
MN,27053.0,2022,892256,1224
MN,27053.0,2023,796710,1143
MN,27053.0,2024,812187,1077
MN,27055.0,2015,71785,90
MN,27055.0,2016,75294,86
MN,27055.0,2017,102630,88
MN,27055.0,2018,73269,91
MN,27055.0,2019,60436,89
MN,27055.0,2020,51238,73
MN,27055.0,2021,53958,68
MN,27055.0,2022,66792,68
MN,27055.0,2023,55699,58
MN,27055.0,2024,56056,55
MN,27057.0,2015,3143,11
MN,27057.0,2016,2148,8
MN,27057.0,2017,2075,7
MN,27057.0,2018,1520,5
MN,27057.0,2019,2641,9
MN,27057.0,2020,1720,5
MN,27057.0,2021,2239,6
MN,27057.0,2022,2619,6
MN,27057.0,2023,2487,4
MN,27057.0,2024,2943,4
MN,27059.0,2015,113468,101
MN,27059.0,2016,109099,95
MN,27059.0,2017,112430,87
MN,27059.0,2018,100614,78
MN,27059.0,2019,116435,93
MN,27059.0,2020,98412,84
MN,27059.0,2021,99469,73
MN,27059.0,2022,66255,70
MN,27059.0,2023,74709,70
MN,27059.0,2024,74575,70
MN,27061.0,2015,52552,68
MN,27061.0,2016,48129,61
MN,27061.0,2017,58769,70
MN,27061.0,2018,38785,53
MN,27061.0,2019,45302,53
MN,27061.0,2020,41241,47
MN,27061.0,2021,42109,45
MN,27061.0,2022,53515,44
MN,27061.0,2023,21790,29
MN,27061.0,2024,24103,32
MN,27063.0,2015,27428,28
MN,27063.0,2016,30913,26
MN,27063.0,2017,19436,23
MN,27063.0,2018,18863,20
MN,27063.0,2019,22872,22
MN,27063.0,2020,17432,19
MN,27063.0,2021,26948,23
MN,27063.0,2022,23828,19
MN,27063.0,2023,23041,18
MN,27063.0,2024,58515,29
MN,27065.0,2015,20299,23
MN,27065.0,2016,21376,24
MN,27065.0,2017,22468,23
MN,27065.0,2018,19511,23
MN,27065.0,2019,32234,34
MN,27065.0,2020,21264,29
MN,27065.0,2021,19069,23
MN,27065.0,2022,16942,19
MN,27065.0,2023,20634,21
MN,27065.0,2024,21880,15
MN,27067.0,2015,6260,17
MN,27067.0,2016,7580,22
MN,27067.0,2017,8883,20
MN,27067.0,2018,6274,15
MN,27067.0,2019,12656,18
MN,27067.0,2020,12229,17
MN,27067.0,2021,20631,20
MN,27067.0,2022,23646,27
MN,27067.0,2023,18674,23
MN,27067.0,2024,20337,23
MN,27069.0,2015,40992,44
MN,27069.0,2016,32845,37
MN,27069.0,2017,32262,39
MN,27069.0,2018,23375,26
MN,27069.0,2019,27879,28
MN,27069.0,2020,27390,28
MN,27069.0,2021,23139,22
MN,27069.0,2022,19997,24
MN,27069.0,2023,18266,23
MN,27069.0,2024,20075,22
MN,27071.0,2015,29987,38
MN,27071.0,2016,31861,38
MN,27071.0,2017,26229,32
MN,27071.0,2018,24288,30
MN,27071.0,2019,36591,35
MN,27071.0,2020,33695,28
MN,27071.0,2021,32301,22
MN,27071.0,2022,35297,28
MN,27071.0,2023,32724,35
MN,27071.0,2024,24280,30
MN,27073.0,2015,7959,9
MN,27073.0,2016,4233,8
MN,27073.0,2017,4433,8
MN,27073.0,2018,4618,8
MN,27073.0,2019,6691,14
MN,27073.0,2020,4729,7
MN,27073.0,2021,5103,7
MN,27073.0,2022,5296,8
MN,27073.0,2023,6143,7
MN,27073.0,2024,3492,4
MN,27075.0,2015,12525,13
MN,27075.0,2016,12041,13
MN,27075.0,2017,7051,13
MN,27075.0,2018,8787,10
MN,27075.0,2019,11218,15
MN,27075.0,2020,12885,16
MN,27075.0,2021,10911,14
MN,27075.0,2022,11669,13
MN,27075.0,2023,9730,12
MN,27075.0,2024,9974,10
MN,27077.0,2015,25706,40
MN,27077.0,2016,29358,48
MN,27077.0,2017,29981,42
MN,27077.0,2018,27852,41
MN,27077.0,2019,29003,42
MN,27077.0,2020,28406,41
MN,27077.0,2021,36551,41
MN,27077.0,2022,22799,37
MN,27077.0,2023,43862,49
MN,27077.0,2024,61810,71
MN,27079.0,2015,117933,118
MN,27079.0,2016,116323,104
MN,27079.0,2017,111203,110
MN,27079.0,2018,116261,105
MN,27079.0,2019,130423,138
MN,27079.0,2020,133576,111
MN,27079.0,2021,97756,91
MN,27079.0,2022,74263,86
MN,27079.0,2023,75728,82
MN,27079.0,2024,160729,118
MN,27081.0,2015,11104,12
MN,27081.0,2016,11139,14
MN,27081.0,2017,10505,10
MN,27081.0,2018,6740,7
MN,27081.0,2019,7638,9
MN,27081.0,2020,7252,7
MN,27081.0,2021,8518,8
MN,27081.0,2022,6281,5
MN,27081.0,2023,3557,4
MN,27081.0,2024,2490,3
MN,27083.0,2015,34067,54
MN,27083.0,2016,33863,49
MN,27083.0,2017,34009,50
MN,27083.0,2018,34582,48
MN,27083.0,2019,47390,106
MN,27083.0,2020,33336,66
MN,27083.0,2021,36283,55
MN,27083.0,2022,41936,54
MN,27083.0,2023,39322,48
MN,27083.0,2024,32275,36
MN,27085.0,2015,41147,73
MN,27085.0,2016,38194,63
MN,27085.0,2017,37188,57
MN,27085.0,2018,41598,58
MN,27085.0,2019,48361,80
MN,27085.0,2020,43607,62
MN,27085.0,2021,42922,54
MN,27085.0,2022,37548,43
MN,27085.0,2023,39514,42
MN,27085.0,2024,40335,41
MN,27087.0,2015,3735,10
MN,27087.0,2016,3545,9
MN,27087.0,2017,3766,9
MN,27087.0,2018,3299,8
MN,27087.0,2019,4159,9
MN,27087.0,2020,3093,6
MN,27087.0,2021,4228,8
MN,27087.0,2022,3043,5
MN,27087.0,2023,3119,6
MN,27087.0,2024,2557,5
MN,27089.0,2015,51844,62
MN,27089.0,2016,43616,50
MN,27089.0,2017,47302,54
MN,27089.0,2018,53505,52
MN,27089.0,2019,61916,63
MN,27089.0,2020,67027,68
MN,27089.0,2021,39643,44
MN,27089.0,2022,34595,38
MN,27089.0,2023,41903,41
MN,27089.0,2024,34158,31
MN,27091.0,2015,235,1
MN,27091.0,2016,246,1
MN,27091.0,2019,921,4
MN,27091.0,2020,189,1
MN,27091.0,2021,211,1
MN,27091.0,2022,2683,2
MN,27091.0,2023,261,1
MN,27091.0,2024,265,1
MN,27093.0,2015,30411,49
MN,27093.0,2016,45099,51
MN,27093.0,2017,52648,53
MN,27093.0,2018,48322,43
MN,27093.0,2019,48334,43
MN,27093.0,2020,51815,36
MN,27093.0,2021,60434,43
MN,27093.0,2022,44411,31
MN,27093.0,2023,30584,30
MN,27093.0,2024,33280,32
MN,27095.0,2015,46678,88
MN,27095.0,2016,52139,85
MN,27095.0,2017,55631,80
MN,27095.0,2018,53372,75
MN,27095.0,2019,59412,85
MN,27095.0,2020,53902,68
MN,27095.0,2021,52629,62
MN,27095.0,2022,63849,76
MN,27095.0,2023,59895,69
MN,27095.0,2024,62065,69
MN,27097.0,2015,64582,92
MN,27097.0,2016,63697,87
MN,27097.0,2017,67153,87
MN,27097.0,2018,61286,88
MN,27097.0,2019,75298,133
MN,27097.0,2020,88448,133
MN,27097.0,2021,64660,88
MN,27097.0,2022,68805,83
MN,27097.0,2023,63232,74
MN,27097.0,2024,75688,86
MN,27099.0,2015,171370,196
MN,27099.0,2016,195777,197
MN,27099.0,2017,140801,167
MN,27099.0,2018,128750,148
MN,27099.0,2019,149285,175
MN,27099.0,2020,142068,142
MN,27099.0,2021,123120,116
MN,27099.0,2022,100103,101
MN,27099.0,2023,102604,98
MN,27099.0,2024,101822,88
MN,27101.0,2015,28240,30
MN,27101.0,2016,33300,23
MN,27101.0,2017,27494,23
MN,27101.0,2018,29350,27
MN,27101.0,2019,49407,49
MN,27101.0,2020,44777,43
MN,27101.0,2021,44246,40
MN,27101.0,2022,32450,39
MN,27101.0,2023,36996,37
MN,27101.0,2024,33005,32
MN,27103.0,2015,34653,59
MN,27103.0,2016,29661,53
MN,27103.0,2017,28055,48
MN,27103.0,2018,23902,47
MN,27103.0,2019,162691,337
MN,27103.0,2020,50163,106
MN,27103.0,2021,44399,73
MN,27103.0,2022,38607,61
MN,27103.0,2023,37266,52
MN,27103.0,2024,42497,44
MN,27105.0,2015,155184,173
MN,27105.0,2016,148335,157
MN,27105.0,2017,125287,122
MN,27105.0,2018,120586,104
MN,27105.0,2019,124401,102
MN,27105.0,2020,119355,86
MN,27105.0,2021,81426,46
MN,27105.0,2022,20587,32
MN,27105.0,2023,16415,31
MN,27105.0,2024,21710,27
MN,27107.0,2015,121058,212
MN,27107.0,2016,90469,141
MN,27107.0,2017,85597,104
MN,27107.0,2018,82448,88
MN,27107.0,2019,102366,133
MN,27107.0,2020,110886,154
MN,27107.0,2021,90492,94
MN,27107.0,2022,53968,75
MN,27107.0,2023,41825,65
MN,27107.0,2024,37732,57
MN,27109.0,2015,172999,307
MN,27109.0,2016,182847,289
MN,27109.0,2017,148935,279
MN,27109.0,2018,149247,255
MN,27109.0,2019,196067,351
MN,27109.0,2020,155978,272
MN,27109.0,2021,159470,246
MN,27109.0,2022,153825,218
MN,27109.0,2023,165742,207
MN,27109.0,2024,185278,199
MN,27111.0,2015,15739,46
MN,27111.0,2016,12297,35
MN,27111.0,2017,10627,30
MN,27111.0,2018,6275,21
MN,27111.0,2019,11598,34
MN,27111.0,2020,14830,40
MN,27111.0,2021,6431,15
MN,27111.0,2022,6125,13
MN,27111.0,2023,4216,8
MN,27111.0,2024,7153,11
MN,27113.0,2015,16777,27
MN,27113.0,2016,13184,23
MN,27113.0,2017,19012,29
MN,27113.0,2018,16081,28
MN,27113.0,2019,18446,35
MN,27113.0,2020,17698,33
MN,27113.0,2021,15355,25
MN,27113.0,2022,15632,20
MN,27113.0,2023,11165,15
MN,27113.0,2024,7987,10
MN,27115.0,2015,98041,160
MN,27115.0,2016,108224,175
MN,27115.0,2017,122799,174
MN,27115.0,2018,129236,166
MN,27115.0,2019,165204,197
MN,27115.0,2020,146344,170
MN,27115.0,2021,142878,154
MN,27115.0,2022,127205,148
MN,27115.0,2023,115659,142
MN,27115.0,2024,121564,129
MN,27117.0,2015,16700,28
MN,27117.0,2016,21387,27
MN,27117.0,2017,23011,23
MN,27117.0,2018,22668,19
MN,27117.0,2019,35923,28
MN,27117.0,2020,23264,20
MN,27117.0,2021,23294,19
MN,27117.0,2022,6070,13
MN,27117.0,2023,5451,11
MN,27117.0,2024,6837,10
MN,27119.0,2015,229871,272
MN,27119.0,2016,204850,243
MN,27119.0,2017,200574,218
MN,27119.0,2018,161271,168
MN,27119.0,2019,326389,558
MN,27119.0,2020,500421,899
MN,27119.0,2021,192737,185
MN,27119.0,2022,190464,180
MN,27119.0,2023,172677,184
MN,27119.0,2024,145082,137
MN,27121.0,2015,4143,7
MN,27121.0,2016,2434,4
MN,27121.0,2017,14822,8
MN,27121.0,2018,2246,3
MN,27121.0,2019,2323,6
MN,27121.0,2020,5534,8
MN,27121.0,2021,1365,4
MN,27121.0,2022,17162,11
MN,27121.0,2023,1686,4
MN,27121.0,2024,7530,10
MN,27123.0,2015,253955,399
MN,27123.0,2016,266366,383
MN,27123.0,2017,262483,384
MN,27123.0,2018,247402,447
MN,27123.0,2019,272946,599
MN,27123.0,2020,256630,626
MN,27123.0,2021,270988,525
MN,27123.0,2022,237838,583
MN,27123.0,2023,218196,491
MN,27123.0,2024,229097,482
MN,27125.0,2015,2389,1
MN,27125.0,2016,870,1
MN,27125.0,2017,1068,1
MN,27125.0,2018,1322,1
MN,27125.0,2019,463,2
MN,27125.0,2020,158,1
MN,27127.0,2015,2280,6
MN,27127.0,2016,3191,6
MN,27127.0,2017,2700,4
MN,27127.0,2018,3423,6
MN,27127.0,2019,7668,14
MN,27127.0,2020,7709,12
MN,27127.0,2021,7321,9
MN,27127.0,2022,8200,8
MN,27127.0,2023,5441,7
MN,27127.0,2024,4727,6
MN,27129.0,2015,4246,6
MN,27129.0,2016,4579,7
MN,27129.0,2017,4216,6
MN,27129.0,2018,4364,7
MN,27129.0,2019,6773,12
MN,27129.0,2020,5968,9
MN,27129.0,2021,5721,7
MN,27129.0,2022,6356,6
MN,27129.0,2023,6967,5
MN,27129.0,2024,8358,5
MN,27131.0,2015,170881,145
MN,27131.0,2016,174356,137
MN,27131.0,2017,184398,132
MN,27131.0,2018,173647,125
MN,27131.0,2019,201718,184
MN,27131.0,2020,186009,131
MN,27131.0,2021,198074,109
MN,27131.0,2022,147828,99
MN,27131.0,2023,146795,93
MN,27131.0,2024,168484,97
MN,27133.0,2015,23889,26
MN,27133.0,2016,26781,28
MN,27133.0,2017,21613,22
MN,27133.0,2018,25835,22
MN,27133.0,2019,30745,25
MN,27133.0,2020,30185,23
MN,27133.0,2021,20216,17
MN,27133.0,2022,12752,15
MN,27133.0,2023,10450,15
MN,27133.0,2024,16978,19
MN,27135.0,2015,347531,430
MN,27135.0,2016,360625,415
MN,27135.0,2017,228411,284
MN,27135.0,2018,43558,76
MN,27135.0,2019,37471,65
MN,27135.0,2020,37515,59
MN,27135.0,2021,37644,61
MN,27135.0,2022,33520,56
MN,27135.0,2023,31758,53
MN,27135.0,2024,29952,49
MN,27137.0,2015,305045,388
MN,27137.0,2016,332086,370
MN,27137.0,2017,299197,343
MN,27137.0,2018,292748,341
MN,27137.0,2019,309257,354
MN,27137.0,2020,320903,354
MN,27137.0,2021,307505,333
MN,27137.0,2022,280506,328
MN,27137.0,2023,299407,325
MN,27137.0,2024,391302,369
MN,27139.0,2015,350854,287
MN,27139.0,2016,343555,276
MN,27139.0,2017,370131,266
MN,27139.0,2018,354836,247
MN,27139.0,2019,366290,284
MN,27139.0,2020,329126,234
MN,27139.0,2021,315118,235
MN,27139.0,2022,212840,172
MN,27139.0,2023,152085,167
MN,27139.0,2024,155058,156
MN,27141.0,2015,144429,223
MN,27141.0,2016,143599,213
MN,27141.0,2017,134596,207
MN,27141.0,2018,132741,191
MN,27141.0,2019,160639,238
MN,27141.0,2020,153430,194
MN,27141.0,2021,131413,138
MN,27141.0,2022,113344,136
MN,27141.0,2023,107424,128
MN,27141.0,2024,122521,132
MN,27143.0,2015,8693,14
MN,27143.0,2016,9557,12
MN,27143.0,2017,5405,10
MN,27143.0,2018,4551,9
MN,27143.0,2019,30150,55
MN,27143.0,2020,16100,21
MN,27143.0,2021,15499,17
MN,27143.0,2022,7849,10
MN,27143.0,2023,10965,12
MN,27143.0,2024,10418,11
MN,27145.0,2015,214811,299
MN,27145.0,2016,202653,263
MN,27145.0,2017,203134,239
MN,27145.0,2018,226730,232
MN,27145.0,2019,238161,284
MN,27145.0,2020,224579,236
MN,27145.0,2021,217049,202
MN,27145.0,2022,235048,196
MN,27145.0,2023,259891,198
MN,27145.0,2024,250571,183
MN,27147.0,2015,166099,131
MN,27147.0,2016,169995,126
MN,27147.0,2017,165024,119
MN,27147.0,2018,193927,114
