state,countyCode,Year,totalClaimsPaid,totalActualLoss,numberOfClaims
MO,29007.0,1983,0.0,0.0,2
MO,29007.0,1984,234.0,734.0,5
MO,29007.0,1989,0.0,0.0,2
MO,29007.0,1991,1308.61,1809.0,1
MO,29007.0,1993,5009.66,6511.0,3
MO,29007.0,1996,5000.0,12000.0,1
MO,29007.0,1998,0.0,927.0,1
MO,29007.0,2003,8364.09,10804.0,2
MO,29007.0,2005,1677.83,2177.0,1
MO,29007.0,2006,1284.62,2285.0,1
MO,29007.0,2008,30384.83,43468.0,3
MO,29007.0,2015,11289.17,14377.0,2
MO,29009.0,1981,72318.76,87349.0,10
MO,29009.0,1982,864.1700000000001,1265.0,1
MO,29009.0,1986,3814.15,4815.0,1
MO,29009.0,1990,12654.09,14766.0,1
MO,29009.0,1993,188829.43,507981.0,4
MO,29009.0,1995,40308.759999999995,42309.0,2
MO,29009.0,1999,35052.7,53532.0,3
MO,29009.0,2008,334247.48,710115.0,12
MO,29009.0,2009,470212.74,488124.0,9
MO,29009.0,2015,837069.68,860043.0,5
MO,29009.0,2021,134087.31,143761.0,5
MO,29011.0,1978,0.0,0.0,1
MO,29011.0,1981,2850.87,4310.0,3
MO,29011.0,1983,5942.4400000000005,7900.0,2
MO,29011.0,1986,23416.84,25416.0,2
MO,29011.0,1989,1595.0,2595.0,1
MO,29011.0,2007,40575.16,45577.0,4
MO,29011.0,2015,188428.96,200927.0,3
MO,29011.0,2019,6888.21,6189.0,1
MO,29013.0,1998,2239.59,3404.0,2
MO,29013.0,2001,0.0,371.0,1
MO,29013.0,2006,0.0,0.0,1
MO,29013.0,2007,318997.45999999996,339263.0,6
MO,29013.0,2008,135482.18000000002,138484.0,3
MO,29013.0,2009,0.0,0.0,1
MO,29013.0,2010,38743.8,41742.0,2
MO,29013.0,2015,24932.16,28931.0,1
MO,29013.0,2017,54502.81,50736.0,2
MO,29013.0,2018,11475.79,15475.0,1
MO,29013.0,2019,29085.36,18246.0,3
MO,29013.0,2024,17800.0,0.0,1
MO,29015.0,1982,6679.51,7381.0,4
MO,29015.0,1983,2241.45,4219.0,2
MO,29015.0,1986,11681.5,14650.0,4
MO,29015.0,1990,4528.92,5530.0,1
MO,29015.0,1993,237646.63,275698.0,13
MO,29015.0,1994,979.88,3320.0,6
MO,29015.0,2008,46262.350000000006,52258.0,4
MO,29015.0,2015,6306.17,8738.0,2
MO,29015.0,2018,0.0,0.0,1
MO,29015.0,2022,1288.0,3288.0,1
MO,29017.0,1979,11094.849999999999,12725.0,2
MO,29017.0,1982,16252.4,22856.0,1
MO,29017.0,1984,7099.82,9102.0,3
MO,29017.0,1985,7948.030000000001,19539.0,5
MO,29017.0,1993,7344.81,7844.0,1
MO,29017.0,1996,5031.41,6226.0,1
MO,29017.0,1997,183564.52,208175.0,12
MO,29017.0,2001,3883.17,4884.0,1
MO,29017.0,2002,773942.69,1055997.0,32
MO,29017.0,2005,104013.91,104282.0,5
MO,29017.0,2008,886199.91,984953.0,32
MO,29017.0,2011,49429.25,68548.0,8
MO,29017.0,2013,456.74,3864.0,1
MO,29017.0,2015,6706.16,9013.0,2
MO,29017.0,2017,18472.239999999998,22086.0,5
MO,29017.0,2023,213003.66999999998,226401.0,5
MO,29019.0,1979,56482.479999999996,86644.0,8
MO,29019.0,1980,0.0,0.0,5
MO,29019.0,1981,110736.06,147648.0,23
MO,29019.0,1982,148527.12,160570.0,13
MO,29019.0,1983,51592.39,74995.0,9
MO,29019.0,1984,11859.080000000002,15141.0,7
MO,29019.0,1985,27958.25,29377.0,1
MO,29019.0,1986,0.0,0.0,1
MO,29019.0,1990,55622.32,62390.0,12
MO,29019.0,1992,1606.41,2106.0,2
MO,29019.0,1993,551776.18,649830.0,36
MO,29019.0,1994,480.2,1080.0,2
MO,29019.0,1995,50386.91,57842.0,14
MO,29019.0,1997,8432.210000000001,12183.0,4
MO,29019.0,2001,79884.61,81883.0,4
MO,29019.0,2002,14628.33,15129.0,1
MO,29019.0,2004,185102.59,186103.0,1
MO,29019.0,2008,990946.0,1110726.0,10
MO,29019.0,2009,711147.5599999999,724149.0,4
MO,29019.0,2010,6426.4,7442.0,2
MO,29019.0,2011,0.0,0.0,1
MO,29019.0,2013,48589.2,53821.0,5
MO,29019.0,2014,43904.55,46880.0,7
MO,29019.0,2015,29756.91,32007.0,2
MO,29019.0,2016,12553.96,20064.0,5
MO,29019.0,2017,11843.960000000001,18463.0,3
MO,29019.0,2019,78015.16,87192.0,4
MO,29019.0,2021,771904.04,1160000.0,6
MO,29019.0,2024,0.0,0.0,1
MO,29021.0,1978,14167.55,14368.0,1
MO,29021.0,1979,9021.21,10624.0,8
MO,29021.0,1980,0.0,727.0,1
MO,29021.0,1981,4654.75,4855.0,2
MO,29021.0,1982,38771.049999999996,43804.0,9
MO,29021.0,1983,4569.48,29600.0,2
MO,29021.0,1984,1617686.92,2185640.0,111
MO,29021.0,1986,10696.58,12851.0,6
MO,29021.0,1987,0.0,0.0,1
MO,29021.0,1990,0.0,0.0,1
MO,29021.0,1992,42897.84,54512.0,7
MO,29021.0,1993,3089331.59,3703654.0,135
MO,29021.0,1995,7647.4,11380.0,3
MO,29021.0,1996,2887.94,4638.0,3
MO,29021.0,1999,0.0,0.0,1
MO,29021.0,2000,0.0,6.0,2
MO,29021.0,2001,0.0,0.0,1
MO,29021.0,2002,0.0,0.0,1
MO,29021.0,2003,20581.16,25581.0,1
MO,29021.0,2005,19825.35,26327.0,3
MO,29021.0,2007,470423.01,461852.0,18
MO,29021.0,2008,25459.510000000002,30210.0,5
MO,29021.0,2009,6188.45,7189.0,1
MO,29021.0,2010,50412.91,56057.0,8
MO,29021.0,2011,9713068.17,10015341.0,133
MO,29021.0,2012,0.0,0.0,1
MO,29021.0,2014,3204.7799999999997,9206.0,1
MO,29021.0,2015,10597.3,21178.0,4
MO,29021.0,2016,18915.02,25838.0,3
MO,29021.0,2018,0.0,1407.0,1
MO,29021.0,2019,6558963.4,6530892.0,122
MO,29021.0,2020,945499.92,885654.0,14
MO,29021.0,2021,168894.7,179058.0,9
MO,29021.0,2022,5958.64,6959.0,1
MO,29021.0,2024,8811.2,10811.0,2
MO,29023.0,1979,4758.15,5845.0,5
MO,29023.0,1980,0.0,0.0,2
MO,29023.0,1982,61187.41,87801.0,21
MO,29023.0,1983,0.0,0.0,2
MO,29023.0,1984,16300.560000000001,20083.0,5
MO,29023.0,1985,13227.18,22686.0,4
MO,29023.0,1988,229.0,1200.0,1
MO,29023.0,1989,1309.01,1889.0,3
MO,29023.0,1990,11334.359999999999,12894.0,3
MO,29023.0,1991,32514.49,41209.0,8
MO,29023.0,1993,5831.2,7832.0,2
MO,29023.0,1994,31235.37,71972.0,6
MO,29023.0,1996,6570.38,7071.0,1
MO,29023.0,1997,15250.0,16500.0,2
MO,29023.0,1998,6563.47,7314.0,1
MO,29023.0,1999,18201.62,21202.0,4
MO,29023.0,2001,48779.23,57530.0,10
MO,29023.0,2002,53487.32000000001,63713.0,14
MO,29023.0,2003,0.0,752.0,1
MO,29023.0,2004,0.0,0.0,1
MO,29023.0,2005,3844.92,4345.0,1
MO,29023.0,2006,47325.34,53327.0,6
MO,29023.0,2007,21811.12,23311.0,2
MO,29023.0,2008,4361252.3100000005,4928643.0,158
MO,29023.0,2009,88579.3,115801.0,6
MO,29023.0,2010,5303.48,12861.0,6
MO,29023.0,2011,2421279.5500000003,2775355.0,136
MO,29023.0,2013,61975.68,65979.0,3
MO,29023.0,2014,11202.740000000002,15453.0,2
MO,29023.0,2015,21119.0,30939.0,9
MO,29023.0,2016,238194.28999999998,270488.0,13
MO,29023.0,2017,2244878.93,2244141.0,70
MO,29023.0,2018,21478.37,30249.0,2
MO,29023.0,2019,1832.84,3833.0,1
MO,29023.0,2024,20909.75,23151.0,1
MO,29025.0,1998,271.01,69200.0,1
MO,29027.0,1978,38813.36,42407.0,5
MO,29027.0,1979,6740.79,7141.0,1
MO,29027.0,1981,68000.41,71410.0,5
MO,29027.0,1982,25696.76,29988.0,13
MO,29027.0,1983,30682.15,50257.0,12
MO,29027.0,1985,18031.78,49030.0,8
MO,29027.0,1986,162412.95,219144.0,20
MO,29027.0,1990,65716.59,90220.0,17
MO,29027.0,1992,0.0,0.0,1
MO,29027.0,1993,1965132.34,2604764.0,109
MO,29027.0,1994,45445.42,53484.0,6
MO,29027.0,1995,923108.22,1025582.0,65
MO,29027.0,1997,1776.46,2526.0,1
MO,29027.0,1998,5284.12,7530.0,5
MO,29027.0,1999,0.0,0.0,1
MO,29027.0,2001,4229.64,4730.0,1
MO,29027.0,2006,0.0,0.0,1
MO,29027.0,2008,62667.350000000006,68948.0,7
MO,29027.0,2009,281.38,1282.0,1
MO,29027.0,2010,14879.66,18201.0,3
MO,29027.0,2011,1055.97,3056.0,1
MO,29027.0,2012,0.0,0.0,1
MO,29027.0,2013,8418.35,11420.0,2
MO,29027.0,2014,4760.76,7760.0,2
MO,29027.0,2016,53616.2,64325.0,6
MO,29027.0,2017,5909.03,7409.0,1
MO,29027.0,2019,986811.15,970703.0,18
MO,29027.0,2020,0.0,0.0,1
MO,29027.0,2021,0.0,3544.0,2
MO,29029.0,1983,4453.0,6453.0,1
MO,29029.0,1986,0.0,0.0,1
MO,29029.0,1993,93084.64,100167.0,6
MO,29029.0,1994,24373.260000000002,28123.0,3
MO,29029.0,1995,6239.9,6990.0,1
MO,29029.0,2007,0.0,0.0,1
MO,29029.0,2008,32832.81,35473.0,2
MO,29029.0,2009,7131.88,8039.0,3
MO,29029.0,2010,2342.33,3343.0,1
MO,29029.0,2011,0.0,0.0,1
MO,29029.0,2013,170801.63,187399.0,6
MO,29029.0,2014,0.0,0.0,1
MO,29029.0,2015,1270905.26,1357179.0,52
MO,29029.0,2016,0.0,571.0,4
MO,29029.0,2017,55521.41,73021.0,3
MO,29029.0,2018,0.0,0.0,1
MO,29029.0,2019,7435.84,8685.0,1
MO,29029.0,2022,0.0,0.0,1
MO,29029.0,2023,19555.9,20806.0,1
MO,29031.0,1978,5400.41,6002.0,2
MO,29031.0,1979,270737.39,364116.0,66
MO,29031.0,1980,631.26,1093.0,3
MO,29031.0,1981,1394.88,1996.0,4
MO,29031.0,1982,597807.8200000001,818769.0,142
MO,29031.0,1983,438941.91000000003,716486.0,149
MO,29031.0,1984,98111.76999999999,121943.0,25
MO,29031.0,1985,63530.56,106307.0,34
MO,29031.0,1986,3249740.75,5402813.0,201
MO,29031.0,1989,8680.78,11108.0,4
MO,29031.0,1990,10979.43,18931.0,9
MO,29031.0,1991,4072.11,5721.0,5
MO,29031.0,1993,1530836.01,1974112.0,107
MO,29031.0,1994,20403.739999999998,28771.0,13
MO,29031.0,1995,725990.8400000001,1016699.0,78
MO,29031.0,1996,3416.2,6355.0,4
MO,29031.0,1997,219174.22999999998,248549.0,23
MO,29031.0,1999,0.0,75.0,3
MO,29031.0,2001,37565.909999999996,46479.0,12
MO,29031.0,2002,333119.22000000003,383539.0,43
MO,29031.0,2003,2689.39,3690.0,1
MO,29031.0,2005,1748.14,4249.0,4
MO,29031.0,2006,1542.18,2042.0,1
MO,29031.0,2008,774191.01,876736.0,42
MO,29031.0,2009,0.0,0.0,1
MO,29031.0,2011,562523.36,601938.0,39
MO,29031.0,2012,0.0,0.0,1
MO,29031.0,2013,49616.56,57011.0,6
MO,29031.0,2015,886857.62,941433.0,23
MO,29031.0,2016,1194914.3,2028880.0,16
MO,29031.0,2017,28120.379999999997,43770.0,8
MO,29031.0,2018,9827.23,11077.0,1
MO,29031.0,2019,18778.52,10157.0,2
MO,29031.0,2022,4200.59,5339.0,1
MO,29033.0,1981,19700.18,23677.0,5
MO,29033.0,1982,39371.7,42524.0,10
MO,29033.0,1983,2461.0600000000004,3162.0,3
MO,29033.0,1985,21229.17,24231.0,6
MO,29033.0,1990,7449.0,9322.0,1
MO,29033.0,1993,943111.43,1423000.0,39
MO,29033.0,1995,75501.56,88561.0,13
MO,29033.0,1998,1038542.6799999999,1166126.0,30
MO,29033.0,2002,1271.09,2756.0,3
MO,29033.0,2007,309619.07999999996,346730.0,14
MO,29033.0,2008,34016.16,37018.0,4
MO,29033.0,2009,939.6,1940.0,1
MO,29033.0,2011,98421.58,116906.0,10
MO,29033.0,2016,50462.75,63961.0,5
MO,29033.0,2019,806235.05,629401.0,29
MO,29033.0,2020,7764.62,9765.0,1
MO,29033.0,2021,231589.63,258262.0,4
MO,29033.0,2023,0.0,0.0,1
MO,29035.0,1982,13300.0,18967.0,1
MO,29035.0,1983,7533.1,9034.0,2
MO,29035.0,1985,96984.1,115843.0,12
MO,29035.0,1992,4395.22,4896.0,1
MO,29035.0,1993,339217.69,406025.0,14
MO,29035.0,2002,100036.77,113672.0,13
MO,29035.0,2003,2495.53,3496.0,2
MO,29035.0,2007,16492.2,17493.0,1
MO,29035.0,2008,495716.5,553066.0,21
MO,29035.0,2009,8515.43,9469.0,1
MO,29035.0,2011,37131.3,49270.0,9
MO,29035.0,2013,0.0,688.0,1
MO,29035.0,2014,150808.58000000002,180714.0,6
MO,29035.0,2015,55897.0,68399.0,6
MO,29035.0,2017,4120454.39,4352957.0,32
MO,29037.0,1979,4094.65,4495.0,1
MO,29037.0,1981,2269.42,3071.0,3
MO,29037.0,1982,204939.27000000002,216230.0,15
MO,29037.0,1983,100063.31,103739.0,4
MO,29037.0,1984,71679.7,89636.0,22
MO,29037.0,1985,19016.96,25583.0,8
MO,29037.0,1986,151567.25,192296.0,26
MO,29037.0,1990,155453.67,170217.0,18
MO,29037.0,1991,16782.73,29283.0,1
MO,29037.0,1993,27344.02,31695.0,8
MO,29037.0,1995,85539.76,100734.0,16
MO,29037.0,1997,0.0,0.0,1
MO,29037.0,1998,265602.7,327335.0,29
MO,29037.0,1999,29255.56,34320.0,6
MO,29037.0,2001,1092.0,3072.0,1
MO,29037.0,2002,4452.03,6555.0,6
MO,29037.0,2004,500509.42,641983.0,30
MO,29037.0,2007,132501.90000000002,119571.0,6
MO,29037.0,2008,675696.3,716778.0,26
MO,29037.0,2010,55040.770000000004,64823.0,8
MO,29037.0,2011,2829.15,4830.0,1
MO,29037.0,2012,20303.31,23198.0,3
MO,29037.0,2013,65147.45,73595.0,6
MO,29037.0,2014,1235.59,7445.0,2
MO,29037.0,2017,1555563.04,1608533.0,54
MO,29037.0,2018,139519.58,146378.0,6
MO,29037.0,2019,932727.29,950279.0,12
MO,29037.0,2020,0.0,0.0,1
MO,29037.0,2021,24644.11,27144.0,3
MO,29037.0,2023,13183.4,14433.0,1
MO,29037.0,2024,4702.91,7203.0,1
MO,29041.0,1985,10524.57,11526.0,1
MO,29041.0,1986,360.79,861.0,1
MO,29041.0,1993,131797.82,253060.0,11
MO,29041.0,1995,58197.86,135086.0,9
MO,29041.0,1996,41652.0,95784.0,8
MO,29041.0,1998,13112.65,15613.0,2
MO,29041.0,2002,0.0,656.0,1
MO,29041.0,2008,291627.16000000003,289164.0,9
MO,29041.0,2019,273400.12,235343.0,15
MO,29043.0,1985,10579.59,11953.0,1
MO,29043.0,1993,13931.31,15212.0,1
MO,29043.0,1995,28291.9,29042.0,1
MO,29043.0,2002,159099.47999999998,183087.0,2
MO,29043.0,2004,0.0,0.0,1
MO,29043.0,2007,165592.31,167593.0,1
MO,29043.0,2008,366770.51,414757.0,13
MO,29043.0,2009,3811.3,4311.0,1
MO,29043.0,2010,65818.58,76458.0,5
MO,29043.0,2011,8554.310000000001,10555.0,5
MO,29043.0,2012,5868.97,6925.0,1
MO,29043.0,2013,155803.28,172113.0,8
MO,29043.0,2015,577604.9099999999,602787.0,18
MO,29043.0,2016,6986.2,7986.0,1
MO,29043.0,2017,236368.16999999998,252440.0,7
MO,29043.0,2020,23459.22,40524.0,1
MO,29043.0,2021,4479.34,2308.0,2
MO,29043.0,2023,572531.59,578648.0,3
MO,29045.0,1993,1058925.84,1420312.0,30
MO,29045.0,1995,7696.17,8697.0,1
MO,29045.0,2001,399004.15,401003.0,2
MO,29045.0,2008,608197.31,959113.0,22
MO,29045.0,2010,5000.0,10316.0,6
MO,29045.0,2011,74653.29,82309.0,7
MO,29045.0,2013,107746.40000000001,110980.0,3
MO,29045.0,2014,104779.75,170310.0,5
MO,29045.0,2019,5185398.44,10157024.0,29
MO,29045.0,2023,0.0,0.0,1
MO,29047.0,1978,6701.25,7102.0,4
MO,29047.0,1979,103883.42,123356.0,26
MO,29047.0,1980,0.0,0.0,4
MO,29047.0,1981,95379.93000000001,119274.0,34
MO,29047.0,1982,1748685.5999999999,2189663.0,207
MO,29047.0,1983,17711.93,23011.0,5
MO,29047.0,1984,45182.82,58960.0,7
MO,29047.0,1985,50255.979999999996,69086.0,11
MO,29047.0,1986,16122.460000000001,19123.0,7
MO,29047.0,1987,0.0,0.0,1
MO,29047.0,1988,1219.95,1776.0,1
MO,29047.0,1989,144783.7,172163.0,15
MO,29047.0,1990,237304.09,362070.0,12
MO,29047.0,1991,0.0,0.0,1
MO,29047.0,1992,284014.37,402508.0,25
MO,29047.0,1993,1714970.8399999999,2438533.0,72
MO,29047.0,1994,0.0,0.0,2
MO,29047.0,1995,34851.740000000005,43764.0,3
MO,29047.0,1996,304912.52,372898.0,26
MO,29047.0,1997,5329.36,7144.0,3
MO,29047.0,1998,1477792.29,1860284.0,123
MO,29047.0,1999,194102.91,220089.0,13
MO,29047.0,2000,20705.28,24314.0,2
MO,29047.0,2001,26244.559999999998,31621.0,6
MO,29047.0,2004,267432.41,413020.0,12
MO,29047.0,2006,3116.58,3617.0,1
MO,29047.0,2007,698994.4,745370.0,25
MO,29047.0,2008,150826.45,163738.0,14
MO,29047.0,2009,125815.24,145427.0,13
MO,29047.0,2010,196936.06,224343.0,12
MO,29047.0,2011,9141.73,13143.0,2
MO,29047.0,2012,0.0,0.0,1
MO,29047.0,2013,82172.28,102103.0,7
MO,29047.0,2015,1211726.91,1373667.0,39
MO,29047.0,2016,53672.52,64502.0,9
MO,29047.0,2017,814229.1,879065.0,26
MO,29047.0,2019,28222.29,37181.0,4
MO,29047.0,2020,898.1,2117.0,3
MO,29047.0,2021,542152.14,574005.0,5
MO,29047.0,2022,0.0,0.0,1
MO,29049.0,1984,9928.0,16640.0,1
MO,29049.0,2007,10000.0,15726.0,1
MO,29049.0,2010,21275.75,25803.0,1
MO,29049.0,2014,1992.84,2992.0,1
MO,29049.0,2015,23548.199999999997,24210.0,2
MO,29049.0,2017,0.0,0.0,1
MO,29051.0,1979,30000.0,32866.0,1
MO,29051.0,1981,609.0,1009.0,3
MO,29051.0,1982,26460.879999999997,31132.0,4
MO,29051.0,1983,23325.34,30550.0,13
MO,29051.0,1985,107555.94,122879.0,11
MO,29051.0,1986,228305.90999999997,292182.0,27
MO,29051.0,1987,9015.11,11002.0,3
MO,29051.0,1990,55418.799999999996,70504.0,17
MO,29051.0,1992,11668.76,14816.0,3
MO,29051.0,1993,2343483.31,3135896.0,96
MO,29051.0,1994,97493.38,117500.0,26
MO,29051.0,1995,737125.7899999999,835383.0,50
MO,29051.0,1996,62223.35,63724.0,1
MO,29051.0,1997,44336.74,47969.0,2
MO,29051.0,1998,183279.31,197009.0,14
MO,29051.0,1999,58146.57,62324.0,2
MO,29051.0,2001,97922.75,106425.0,8
MO,29051.0,2002,62902.43,66904.0,3
MO,29051.0,2004,4013.53,5014.0,1
MO,29051.0,2005,61625.51,63626.0,1
MO,29051.0,2007,54594.34,57678.0,5
MO,29051.0,2008,130951.43,142285.0,10
MO,29051.0,2009,86345.5,117039.0,4
MO,29051.0,2010,24959.230000000003,32962.0,6
MO,29051.0,2011,0.0,0.0,3
MO,29051.0,2013,134379.91,166176.0,10
MO,29051.0,2014,80706.31,82706.0,2
MO,29051.0,2015,225880.76,258815.0,22
MO,29051.0,2016,935246.98,1058683.0,13
MO,29051.0,2017,86602.79999999999,100931.0,9
MO,29051.0,2019,1069598.55,1007673.0,26
MO,29051.0,2020,189306.96,210534.0,8
MO,29051.0,2021,316152.09,332304.0,10
MO,29051.0,2022,0.0,0.0,1
MO,29051.0,2024,4367.36,8032.0,1
MO,29053.0,1983,765.16,1800.0,1
MO,29053.0,1990,3141.98,5161.0,1
MO,29053.0,1993,72000.0,82241.0,3
MO,29053.0,1995,20751.52,24041.0,2
MO,29053.0,2002,0.0,386.0,1
MO,29053.0,2021,40455.18,41955.0,1
MO,29055.0,1979,5000.0,5999.0,1
MO,29055.0,1982,12100.0,27000.0,1
MO,29055.0,1993,4511.93,6013.0,1
MO,29055.0,1994,55916.310000000005,89961.0,8
MO,29055.0,1996,8749.25,13365.0,2
MO,29055.0,1998,189575.14,239165.0,10
MO,29055.0,2002,11467.11,13969.0,2
MO,29055.0,2006,9340.72,11342.0,1
MO,29055.0,2008,689381.61,759488.0,16
MO,29055.0,2009,91511.72000000002,103634.0,10
MO,29055.0,2010,0.0,1319.0,1
MO,29055.0,2011,2039.11,6485.0,2
MO,29055.0,2013,12116.85,23768.0,3
MO,29055.0,2015,1884834.62,2102109.0,20
MO,29055.0,2016,4457.13,5457.0,2
MO,29055.0,2017,1845686.28,1942583.0,22
MO,29055.0,2024,727889.81,770040.0,19
MO,29059.0,2015,27937.62,31186.0,2
MO,29059.0,2022,0.0,0.0,1
MO,29061.0,1993,556882.23,727386.0,33
MO,29061.0,2007,26557.33,27058.0,1
MO,29061.0,2017,20359.68,17568.0,2
MO,29061.0,2019,4771.36,5882.0,1
MO,29063.0,1993,10260.11,12511.0,2
MO,29063.0,2004,0.0,0.0,1
MO,29063.0,2005,0.0,0.0,1
MO,29063.0,2007,16400.0,24927.0,1
MO,29063.0,2011,72400.0,48188.0,1
MO,29065.0,1979,11416.5,12500.0,1
MO,29065.0,1981,4058.83,4259.0,1
MO,29065.0,1982,11126.57,13083.0,1
MO,29065.0,2005,0.0,673.0,1
MO,29065.0,2017,0.0,0.0,1
MO,29069.0,1978,838.38,1100.0,1
MO,29069.0,1979,1491.98,1937.0,2
MO,29069.0,1980,0.0,0.0,1
MO,29069.0,1982,639.9,1041.0,3
MO,29069.0,1983,0.0,0.0,1
MO,29069.0,1984,813.8,1014.0,1
MO,29069.0,1985,0.0,0.0,2
MO,29069.0,1990,0.0,0.0,1
MO,29069.0,1992,1420.75,2421.0,1
MO,29069.0,1996,0.0,0.0,1
MO,29069.0,1997,0.0,0.0,1
MO,29069.0,1998,34007.71,36758.0,4
MO,29069.0,2001,6981.450000000001,8481.0,3
MO,29069.0,2002,0.0,36.0,1
MO,29069.0,2003,0.0,225.0,2
MO,29069.0,2006,16075.4,23578.0,4
MO,29069.0,2008,10906.73,12510.0,4
MO,29069.0,2010,9693.34,14693.0,1
MO,29069.0,2011,35212.380000000005,51610.0,8
MO,29069.0,2013,27307.72,26581.0,2
MO,29069.0,2014,85627.95,84084.0,2
MO,29069.0,2017,7631.82,7666.0,2
MO,29069.0,2018,7518.33,14203.0,2
MO,29069.0,2019,28938.6,29938.0,1
MO,29069.0,2021,2277.29,4277.0,1
MO,29071.0,1978,543.39,744.0,2
MO,29071.0,1979,38841.67,43502.0,11
MO,29071.0,1982,727385.25,1003101.0,52
MO,29071.0,1983,60359.04,90336.0,19
MO,29071.0,1984,5324.370000000001,8327.0,2
MO,29071.0,1985,101597.48,146879.0,43
MO,29071.0,1986,49981.61,56886.0,7
MO,29071.0,1987,13019.41,14521.0,2
MO,29071.0,1988,6550.0,7050.0,1
MO,29071.0,1990,33000.0,37343.0,2
MO,29071.0,1992,34073.76,35574.0,3
MO,29071.0,1993,734322.4299999999,895465.0,73
MO,29071.0,1994,1718596.5899999999,1995839.0,174
MO,29071.0,1995,102722.92,128382.0,18
MO,29071.0,1996,16100.220000000001,19670.0,5
MO,29071.0,1997,17329.49,20702.0,4
MO,29071.0,1998,100860.56,119938.0,22
MO,29071.0,2000,3503916.84,3644671.0,59
MO,29071.0,2001,13038.01,17811.0,2
MO,29071.0,2002,0.0,0.0,2
MO,29071.0,2003,97765.59,102752.0,4
MO,29071.0,2004,445.8,1446.0,1
MO,29071.0,2005,31438.83,40721.0,3
MO,29071.0,2008,6115899.11,5978628.0,187
MO,29071.0,2009,7183.12,9184.0,3
MO,29071.0,2010,0.0,0.0,1
MO,29071.0,2011,58386.32,73806.0,4
MO,29071.0,2013,3144.87,5145.0,2
MO,29071.0,2014,7718.91,10718.0,4
MO,29071.0,2015,10209484.24,11704198.0,204
MO,29071.0,2016,27263.9,35237.0,3
MO,29071.0,2017,7610405.11,8632672.0,153
MO,29071.0,2019,6599.200000000001,6699.0,4
MO,29071.0,2023,1524.64,6525.0,1
MO,29071.0,2024,246877.74,280669.0,18
MO,29073.0,1978,2397.94,2598.0,2
MO,29073.0,1981,1144.69,1345.0,1
MO,29073.0,1982,26786.870000000003,38040.0,14
MO,29073.0,1983,25735.78,37060.0,12
MO,29073.0,1985,44407.850000000006,56949.0,17
MO,29073.0,1986,832639.59,1000791.0,27
MO,29073.0,1988,0.0,0.0,1
MO,29073.0,1990,129166.48999999999,182908.0,24
MO,29073.0,1991,1112.03,2113.0,1
MO,29073.0,1993,2066956.62,2777275.0,103
MO,29073.0,1994,37907.22,58015.0,9
MO,29073.0,1995,652871.3200000001,798162.0,61
MO,29073.0,1996,9335.47,10086.0,1
MO,29073.0,1998,739.3,1000.0,3
MO,29073.0,2002,30123.58,35935.0,4
MO,29073.0,2008,530642.47,538629.0,21
MO,29073.0,2009,15484.09,15984.0,1
MO,29073.0,2011,45954.280000000006,54522.0,4
MO,29073.0,2013,584472.4099999999,685586.0,24
MO,29073.0,2015,1225062.21,1463505.0,47
MO,29073.0,2016,51140.1,59800.0,7
MO,29073.0,2017,1518783.71,1850559.0,49
MO,29073.0,2019,111534.99,132431.0,9
MO,29073.0,2020,125349.68,135925.0,3
MO,29075.0,2017,20619.21,22618.0,1
MO,29075.0,2019,14935.19,16934.0,1
MO,29077.0,1978,4302.9400000000005,5526.0,5
MO,29077.0,1979,3418.0499999999997,3819.0,6
MO,29077.0,1980,0.0,7002.0,1
MO,29077.0,1982,470.35,1471.0,1
MO,29077.0,1983,2828.35,4900.0,1
MO,29077.0,1984,3091.13,4638.0,1
MO,29077.0,1985,0.0,0.0,1
MO,29077.0,1988,532.5,1033.0,1
MO,29077.0,1990,3642.19,4143.0,1
MO,29077.0,1991,3716.67,4217.0,1
MO,29077.0,1992,3168.98,4170.0,2
MO,29077.0,1993,182069.19,233242.0,17
MO,29077.0,1994,171.0,1174.0,1
MO,29077.0,1996,16063.32,18972.0,1
MO,29077.0,1997,0.0,154.0,1
MO,29077.0,1998,4958.25,5609.0,3
MO,29077.0,1999,1916.22,4017.0,2
MO,29077.0,2000,393615.39999999997,432312.0,22
MO,29077.0,2001,6754.87,7254.0,1
MO,29077.0,2002,143942.7,151440.0,12
MO,29077.0,2004,4145.63,4646.0,1
MO,29077.0,2005,40495.630000000005,49017.0,4
MO,29077.0,2007,0.0,0.0,1
MO,29077.0,2008,685853.75,714067.0,44
MO,29077.0,2009,153040.66999999998,164933.0,8
MO,29077.0,2010,0.0,1233.0,1
MO,29077.0,2011,7168.24,10167.0,4
MO,29077.0,2012,5040.71,7040.0,3
MO,29077.0,2013,29887.440000000002,32664.0,5
MO,29077.0,2015,355458.87,376694.0,17
MO,29077.0,2016,661990.9500000001,687152.0,8
MO,29077.0,2017,156345.82,140345.0,6
MO,29077.0,2018,3696.39,4525.0,2
MO,29077.0,2020,1134.23,2384.0,1
MO,29077.0,2021,0.0,0.0,1
MO,29077.0,2022,13946.58,15197.0,2
MO,29077.0,2023,16691.149999999998,18942.0,2
MO,29077.0,2024,2811.38,66792.0,3
MO,29079.0,1995,1209.69,1960.0,1
MO,29079.0,2015,745.15,1931.0,1
MO,29079.0,2019,155599.19999999998,161129.0,2
MO,29081.0,1993,15122.92,17822.0,2
